Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu,Method 41_Time / min,Method 41_Absorbance / mAu,Method 42_Time / min,Method 42_Absorbance / mAu,Method 43_Time / min,Method 43_Absorbance / mAu,Method 44_Time / min,Method 44_Absorbance / mAu,Method 45_Time / min,Method 45_Absorbance / mAu,Method 46_Time / min,Method 46_Absorbance / mAu,Method 47_Time / min,Method 47_Absorbance / mAu,Method 48_Time / min,Method 48_Absorbance / mAu,Method 49_Time / min,Method 49_Absorbance / mAu,Method 50_Time / min,Method 50_Absorbance / mAu
0.0679167,0.000723866,0.067917,8.042956e-05,0.071667,-0.01234594,0.071667,0.0004825773,0.071667,-0.005710499,0.06875,-0.0105363,0.06875,0.000361933,0.0725,0.001005369,0.0708333,0.003096538,0.0695833,0.006997372,0.0695833,-0.01479904,0.071667,0.002131383,0.073333,-0.004061693,0.073333,-0.006595224,0.068333,0.006233291,0.06875,-0.0001608591,0.0720833,-0.004383411,0.0691667,0.003820404,0.0691667,0.008766822,0.069583,-0.004745344,0.072917,0.00172924,0.0679167,0.003860619,0.0733333,0.0001206443,0.0704167,0.0009249399,0.0720833,0.00731909,0.0729167,0.01379367,0.072917,0.008565748,0.07,-0.0005630069,0.07,-0.002131383,0.06875,0.005750713,0.0704167,0.002895464,0.0720833,-0.002332457,0.069167,-0.01158186,0.0675,-0.001045584,0.069167,0.005710499,0.07125,0.0004825773,0.0729167,0.002171598,0.0683333,0.006715868,0.071667,0.00454427,0.07,0.01109928,0.07,-0.0009651547,0.072083,-0.003418256,0.067083,-0.003579115,0.072083,-0.01162207,0.0708333,0.001930309,0.069167,0.001246658,0.069167,-0.001286873,0.069583,-0.0004825773,0.07125,0.005187707,0.07125,0.00361933
0.0745833,0.000361933,0.074583,-0.0001206443,0.078333,-0.01258723,0.078333,-0.0003217182,0.078333,-0.005831143,0.0754167,-0.0123459,0.0754167,0.000201074,0.0791667,0.000723866,0.0775,0.003176968,0.07625,0.007520164,0.07625,-0.0163272,0.078333,0.002010739,0.08,-0.004745344,0.08,-0.007560378,0.075,0.006514794,0.0754167,-0.0006836512,0.07875,-0.004825773,0.0758333,0.002895464,0.0758333,0.009209184,0.07625,-0.006635439,0.079583,0.00092494,0.0745833,0.00184988,0.08,-0.0001206443,0.0770833,0.0006032217,0.07875,0.007118016,0.0795833,0.01516097,0.079583,0.009048325,0.076667,-0.001085799,0.0766667,-0.001608591,0.0754167,0.005268136,0.0770833,0.001729236,0.07875,-0.003176968,0.075833,-0.01238615,0.0741667,-0.001729236,0.075833,0.005992002,0.077917,-0.0005630069,0.0795833,0.001890095,0.075,0.007118016,0.078333,0.00269439,0.076667,0.01113949,0.0766667,-0.001166229,0.07875,-0.004101907,0.07375,-0.003860619,0.07875,-0.01234594,0.0775,0.00176945,0.075833,0.001890095,0.075833,-0.001286873,0.07625,-0.0005630069,0.077917,0.005871358,0.077917,0.003056323
0.08125,-0.0004021478,0.08125,-0.0001608591,0.085,-0.01246658,0.085,-0.001166229,0.085,-0.005831143,0.0820833,-0.0139947,0.0820833,-0.000201074,0.0858333,0.000723866,0.0841667,0.003136753,0.0829167,0.008203815,0.0829167,-0.01797601,0.085,0.001648806,0.086667,-0.005509425,0.086667,-0.008525533,0.081667,0.006595224,0.0820833,-0.001246658,0.0854167,-0.005026847,0.0825,0.001729236,0.0825,0.009490688,0.082917,-0.008002741,0.08625,0,0.08125,-0.0004021478,0.0866667,-0.0005227921,0.08375,0.0002412887,0.0854167,0.007037586,0.08625,0.01620656,0.08625,0.009410258,0.083333,-0.001930309,0.0833333,-0.0007640808,0.0820833,0.004745344,0.08375,0.000361933,0.0854167,-0.003900834,0.0825,-0.0130698,0.0808333,-0.002573746,0.0825,0.006032217,0.084583,-0.001568376,0.08625,0.001487947,0.0816667,0.007560378,0.085,0.0005227921,0.083333,0.0106167,0.0833333,-0.001447732,0.085417,-0.004906203,0.080417,-0.003820404,0.085417,-0.01298937,0.0841667,0.001327088,0.0825,0.002935679,0.0825,-0.0008847251,0.082917,-0.0004021478,0.084583,0.006434365,0.084583,0.002252028
0.0879167,-0.001327088,0.087917,-0.0002815035,0.091667,-0.01206443,0.091667,-0.002091169,0.091667,-0.005831143,0.08875,-0.0155229,0.08875,-0.000563007,0.0925,0.0007640808,0.0908333,0.003016108,0.0895833,0.008847251,0.0895833,-0.01950417,0.091667,0.001166229,0.093333,-0.005992002,0.093333,-0.00916897,0.088333,0.006434365,0.08875,-0.00184988,0.0920833,-0.005026847,0.0891667,0.000723866,0.0891667,0.009530903,0.089583,-0.008887466,0.092917,-0.000683651,0.0879167,-0.002412887,0.0933333,-0.001005369,0.0904167,-0.0001206443,0.0920833,0.007118016,0.0929167,0.01672935,0.092917,0.00993305,0.09,-0.003217182,0.09,0.0002010739,0.08875,0.004504055,0.0904167,-0.001166229,0.0920833,-0.004182337,0.089167,-0.0135926,0.0875,-0.003458471,0.089167,0.006032217,0.09125,-0.002654175,0.0929167,0.001005369,0.0883333,0.008002741,0.091667,-0.001809665,0.09,0.009611332,0.09,-0.001890095,0.092083,-0.00554964,0.087083,-0.00361933,0.092083,-0.01371324,0.0908333,0.0006032217,0.089167,0.004222552,0.089167,-0.0002010739,0.089583,-4.021478e-05,0.09125,0.006876727,0.09125,0.001568376
0.0945833,-0.002010739,0.094583,-0.0006836512,0.098333,-0.01162207,0.098333,-0.003176968,0.098333,-0.00554964,0.0954167,-0.0170109,0.0954167,-0.000764081,0.0991667,0.0005227921,0.0975,0.002895464,0.09625,0.009450473,0.09625,-0.02063018,0.098333,0.0006434365,0.1,-0.006152861,0.1,-0.009490688,0.095,0.006072432,0.0954167,-0.002252028,0.09875,-0.005026847,0.0958333,0.0001608591,0.0958333,0.008967896,0.09625,-0.009571117,0.099583,-0.000643436,0.0945833,-0.004182337,0.1,-0.001367302,0.0970833,-0.0004825773,0.09875,0.007198445,0.0995833,0.01697064,0.099583,0.01053627,0.096667,-0.004705129,0.0966667,0.001367302,0.0954167,0.004664914,0.0970833,-0.002935679,0.09875,-0.004182337,0.095833,-0.01391431,0.0941667,-0.004302981,0.095833,0.006193076,0.097917,-0.003579115,0.0995833,0.0004825773,0.095,0.008123385,0.098333,-0.003941048,0.096667,0.008284244,0.0966667,-0.002453102,0.09875,-0.006032217,0.09375,-0.003337827,0.09875,-0.01431646,0.0975,-4.021478e-05,0.095833,0.005428995,0.095833,0.0004423626,0.09625,0.0001608591,0.097917,0.007198445,0.097917,0.0009651547
0.10125,-0.002091169,0.10125,-0.0009249399,0.105,-0.01113949,0.105,-0.004142122,0.105,-0.005026847,0.102083,-0.0182977,0.102083,-0.00092494,0.105833,0.0002010739,0.104167,0.002855249,0.102917,0.01009391,0.102917,-0.02135405,0.105,0.0001206443,0.10667,-0.006193076,0.10667,-0.009571117,0.10167,0.005630069,0.102083,-0.00269439,0.105417,-0.005107277,0.1025,-0.0002412887,0.1025,0.008042956,0.10292,-0.01001348,0.10625,-8.04296e-05,0.10125,-0.005710499,0.106667,-0.001648806,0.10375,-0.0008847251,0.105417,0.007278875,0.10625,0.0171315,0.10625,0.01130035,0.10333,-0.006233291,0.103333,0.002613961,0.102083,0.005067062,0.10375,-0.004785559,0.105417,-0.004142122,0.1025,-0.01411539,0.100833,-0.005147492,0.1025,0.006474579,0.10458,-0.004222552,0.10625,4.021478e-05,0.101667,0.008042956,0.105,-0.005831143,0.10333,0.006555009,0.103333,-0.002855249,0.10542,-0.00639415,0.10042,-0.002895464,0.10542,-0.01467839,0.104167,-0.0004423626,0.1025,0.006675653,0.1025,0.0008042956,0.10292,-0.0001608591,0.10458,0.00723866,0.10458,0.0003217182
0.107917,-0.001930309,0.10792,-0.001085799,0.11167,-0.0106167,0.11167,-0.004865988,0.11167,-0.004383411,0.10875,-0.0195846,0.10875,-0.00140752,0.1125,4.021478e-05,0.110833,0.003016108,0.109583,0.01081778,0.109583,-0.02155512,0.11167,-0.0005630069,0.11333,-0.006072432,0.11333,-0.009530903,0.10833,0.00538878,0.10875,-0.003056323,0.112083,-0.004986633,0.109167,-0.0007640808,0.109167,0.007037586,0.10958,-0.01025477,0.11292,0.000522792,0.107917,-0.006836512,0.113333,-0.001809665,0.110417,-0.001327088,0.112083,0.007278875,0.112917,0.01733257,0.11292,0.01230572,0.11,-0.007600593,0.11,0.00369976,0.10875,0.005630069,0.110417,-0.00639415,0.112083,-0.004182337,0.10917,-0.01423603,0.1075,-0.006032217,0.10917,0.006876727,0.11125,-0.004664914,0.112917,-0.000361933,0.108333,0.008123385,0.11167,-0.007600593,0.11,0.004383411,0.11,-0.003056323,0.11208,-0.006836512,0.10708,-0.002372672,0.11208,-0.01491968,0.110833,-0.0006032217,0.10917,0.008083171,0.10917,0.0008445104,0.10958,-0.0006032217,0.11125,0.007077801,0.11125,-0.000361933
0.114583,-0.001809665,0.11458,-0.001206443,0.11833,-0.01013412,0.11833,-0.005428995,0.11833,-0.003418256,0.115417,-0.0207508,0.115417,-0.00205095,0.119167,-0.0002010739,0.1175,0.003498686,0.11625,0.01109928,0.11625,-0.02139426,0.11833,-0.001286873,0.12,-0.005589854,0.12,-0.009289614,0.115,0.005308351,0.115417,-0.003257397,0.11875,-0.004343196,0.115833,-0.0009651547,0.115833,0.006193076,0.11625,-0.01065692,0.11958,0.00120644,0.114583,-0.007560378,0.12,-0.00184988,0.117083,-0.001890095,0.11875,0.007600593,0.119583,0.017413,0.11958,0.01363281,0.11667,-0.008646178,0.116667,0.004785559,0.115417,0.006273506,0.117083,-0.007962526,0.11875,-0.004302981,0.11583,-0.01427625,0.114167,-0.006796298,0.11583,0.007359305,0.11792,-0.004946418,0.119583,-0.0006434365,0.115,0.008324459,0.11833,-0.009490688,0.11667,0.001970524,0.116667,-0.003176968,0.11875,-0.007077801,0.11375,-0.002091169,0.11875,-0.01508054,0.1175,-0.0006836512,0.11583,0.009450473,0.11583,0.0005630069,0.11625,-0.0008445104,0.11792,0.006997372,0.11792,-0.0008847251
0.12125,-0.001689021,0.12125,-0.001246658,0.125,-0.009611332,0.125,-0.006152861,0.125,-0.002292242,0.122083,-0.021716,0.122083,-0.00281503,0.125833,-0.0007640808,0.124167,0.003981263,0.122917,0.01085799,0.122917,-0.02087147,0.125,-0.001930309,0.12667,-0.004584485,0.12667,-0.008847251,0.12167,0.005509425,0.122083,-0.003016108,0.125417,-0.003579115,0.1225,-0.0007640808,0.1225,0.005589854,0.12292,-0.01126014,0.12625,0.00197052,0.12125,-0.007882097,0.126667,-0.001890095,0.12375,-0.002493316,0.125417,0.008002741,0.12625,0.01709128,0.12625,0.01487947,0.12333,-0.009329829,0.123333,0.005710499,0.122083,0.006836512,0.12375,-0.009611332,0.125417,-0.004343196,0.1225,-0.0141556,0.120833,-0.007399519,0.1225,0.007640808,0.12458,-0.005187707,0.12625,-0.0006836512,0.121667,0.008605963,0.125,-0.01109928,0.12333,-0.0002815035,0.123333,-0.003337827,0.12542,-0.006997372,0.12042,-0.002131383,0.12542,-0.01508054,0.124167,-0.0008042956,0.1225,0.01041563,0.1225,-0.0002412887,0.12292,-0.001005369,0.12458,0.007118016,0.12458,-0.001367302
0.127917,-0.001689021,0.12792,-0.001246658,0.13167,-0.009008111,0.13167,-0.007158231,0.13167,-0.0009249399,0.12875,-0.0223192,0.12875,-0.00361933,0.1325,-0.001447732,0.130833,0.004383411,0.129583,0.01029498,0.129583,-0.02050954,0.13167,-0.00269439,0.13333,-0.003176968,0.13333,-0.008525533,0.12833,0.005831143,0.12875,-0.002332457,0.132083,-0.00277482,0.129167,-0.0003217182,0.129167,0.005026847,0.12958,-0.01182315,0.13292,0.00261396,0.127917,-0.007922311,0.133333,-0.001930309,0.130417,-0.003056323,0.132083,0.008203815,0.132917,0.01676956,0.13292,0.01572398,0.13,-0.009370044,0.13,0.006756083,0.12875,0.00731909,0.130417,-0.01113949,0.132083,-0.004142122,0.12917,-0.01411539,0.1275,-0.008123385,0.12917,0.007761452,0.13125,-0.005348566,0.132917,-0.0006032217,0.128333,0.008887466,0.13167,-0.01242637,0.13,-0.002091169,0.13,-0.003418256,0.13208,-0.006756083,0.12708,-0.002332457,0.13208,-0.01475882,0.130833,-0.0009249399,0.12917,0.01121992,0.12917,-0.001447732,0.12958,-0.001246658,0.13125,0.007560378,0.13125,-0.001970524
