Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu,Method 41_Time / min,Method 41_Absorbance / mAu,Method 42_Time / min,Method 42_Absorbance / mAu,Method 43_Time / min,Method 43_Absorbance / mAu,Method 44_Time / min,Method 44_Absorbance / mAu,Method 45_Time / min,Method 45_Absorbance / mAu,Method 46_Time / min,Method 46_Absorbance / mAu,Method 47_Time / min,Method 47_Absorbance / mAu,Method 48_Time / min,Method 48_Absorbance / mAu,Method 49_Time / min,Method 49_Absorbance / mAu,Method 50_Time / min,Method 50_Absorbance / mAu
0.07125,0.005884073,0.0695833,-0.00320222,0.0683333,0.002241552,0.0716667,-0.001841275,0.0716667,-0.005003463,0.06875,-0.00768532,0.0675,0.002321607,0.0725,0.00220152,0.0725,0.00384266,0.0729167,-0.00768532,0.0695833,-4.002771e-05,0.0733333,0.002761912,0.071667,-0.001521053,0.072083,-0.00488338,0.072083,0.02277577,0.070417,0.003162189,0.0704167,0.00820568,0.0725,0.001561081,0.070833,-0.001481025,0.070833,0.005163574,0.0679167,0.0007204987,0.067917,0.008085597,0.067917,0.002401662,0.068333,0.009206373,0.071667,0.007965514,0.073333,0.009726733,0.073333,0.004403048,0.06875,0.0004002771,0.0704167,-0.007204987,0.070417,0.009046262,0.0725,4.002771e-05,0.0675,0.01625125,0.0729167,0.008365791,0.0695833,0.008485874,0.072917,0.01597106,0.071667,0.004002771,0.07,0.001801247,0.0683333,-0.002201524,0.0670833,-0.0210946,0.067083,-0.005283657,0.0725,-0.00628435,0.0725,-0.004242937,0.069167,-0.004843353,0.0675,-0.01192826,0.072917,0.00872604,0.067917,-0.003002078,0.0679167,0.01012701,0.07,-0.01020707,0.071667,0.008645985,0.06875,0.002201524
0.0779167,0.006724655,0.07625,-0.00464321,0.075,0.002121468,0.0783333,-0.001761219,0.0783333,-0.007044876,0.0754167,-0.009126317,0.074167,0.002161496,0.0791667,0.00268186,0.0791667,0.003282272,0.0795833,-0.009046262,0.07625,-0.0004803325,0.08,0.002481718,0.078333,-0.001801247,0.07875,-0.004923408,0.07875,0.02541759,0.077083,0.002361635,0.0770833,0.009446539,0.079167,0.0007605264,0.0775,-0.001240859,0.0775,0.004282965,0.0745833,0.0004803325,0.074583,0.007285043,0.074583,0.000280194,0.075,0.009446539,0.078333,0.008285735,0.08,0.009926871,0.08,0.004282965,0.075417,0.0003602494,0.0770833,-0.007285043,0.077083,0.008966206,0.079167,-0.000280194,0.0741667,0.01569086,0.0795833,0.009566622,0.07625,0.008806096,0.079583,0.01585097,0.078333,0.003602494,0.076667,0.001601108,0.075,-0.002481718,0.07375,-0.02213532,0.07375,-0.00576399,0.079167,-0.007485181,0.079167,-0.004643214,0.075833,-0.005123547,0.0741667,-0.01264876,0.079583,0.007605264,0.074583,-0.002561773,0.0745833,0.01084751,0.076667,-0.01032715,0.078333,0.009166345,0.0754167,0.002481718
0.0845833,0.007605264,0.0829167,-0.00652452,0.0816667,0.001881302,0.085,-0.001481025,0.085,-0.009446539,0.0820833,-0.01044723,0.080833,0.001961358,0.0858333,0.00288199,0.0858333,0.002641829,0.08625,-0.01024709,0.0829167,-0.001280887,0.0866667,0.002081441,0.085,-0.002281579,0.085417,-0.004843353,0.085417,0.02813948,0.08375,0.001440997,0.08375,0.01064737,0.085833,0.0001601108,0.084167,-0.0008806096,0.084167,0.003282272,0.08125,0.0004002771,0.08125,0.006524516,0.08125,-0.001681164,0.081667,0.009566622,0.085,0.008525902,0.086667,0.01008698,0.086667,0.00436302,0.082083,0.0005603879,0.08375,-0.007605264,0.08375,0.008485874,0.085833,-0.0009206373,0.0808333,0.01445,0.08625,0.01036718,0.0829167,0.008966206,0.08625,0.015891,0.085,0.00280194,0.083333,0.001240859,0.0816667,-0.002841967,0.0804167,-0.02257563,0.080417,-0.006564544,0.085833,-0.008245708,0.085833,-0.004923408,0.0825,-0.005523824,0.0808333,-0.01284889,0.08625,0.006404433,0.08125,-0.001841275,0.08125,0.01160804,0.083333,-0.01036718,0.085,0.009406511,0.0820833,0.002561773
0.09125,0.00820568,0.0895833,-0.0088061,0.0883333,0.001601108,0.0916667,-0.0009206373,0.0916667,-0.01196828,0.08875,-0.01136787,0.0875,0.001801247,0.0925,0.00320222,0.0925,0.00192133,0.0929167,-0.01136787,0.0895833,-0.002561773,0.0933333,0.001601108,0.091667,-0.003122161,0.092083,-0.004683242,0.092083,0.03118158,0.090417,0.000680471,0.0904167,0.01192826,0.0925,-0.0002001385,0.090833,-0.0005203602,0.090833,0.002201524,0.0879167,0.0004803325,0.087917,0.005884073,0.087917,-0.003522438,0.088333,0.009366483,0.091667,0.008686012,0.093333,0.01044723,0.093333,0.004282965,0.08875,0.0009206373,0.0904167,-0.007845431,0.090417,0.007965514,0.0925,-0.001801247,0.0875,0.01260873,0.0929167,0.01088754,0.0895833,0.00908629,0.092917,0.01625125,0.091667,0.001881302,0.09,0.0008806096,0.0883333,-0.003082133,0.0870833,-0.02237549,0.087083,-0.007405126,0.0925,-0.008886151,0.0925,-0.005083519,0.089167,-0.005723962,0.0875,-0.01244862,0.092917,0.005323685,0.087917,-0.001120776,0.0879167,0.01208837,0.09,-0.01036718,0.091667,0.009446539,0.08875,0.002281579
0.0979167,0.008686012,0.09625,-0.0111277,0.095,0.0008806096,0.0983333,-0.0003602494,0.0983333,-0.01408975,0.0954167,-0.01188823,0.094167,0.001440997,0.0991667,0.00352244,0.0991667,0.001080748,0.0995833,-0.01224848,0.09625,-0.003802632,0.1,0.001200831,0.098333,-0.004162882,0.09875,-0.00436302,0.09875,0.03454391,0.097083,-0.0002401662,0.0970833,0.01308906,0.099167,-4.002771e-05,0.0975,0,0.0975,0.001200831,0.0945833,0.0003602494,0.094583,0.005203602,0.094583,-0.005323685,0.095,0.008766068,0.098333,0.008806096,0.1,0.01092756,0.1,0.004002771,0.095417,0.001641136,0.0970833,-0.007885458,0.097083,0.007885458,0.099167,-0.002881995,0.0941667,0.01064737,0.0995833,0.01136787,0.09625,0.009526594,0.099583,0.01649142,0.098333,0.001280887,0.096667,0.0005203602,0.095,-0.003202217,0.09375,-0.02161496,0.09375,-0.007885458,0.099167,-0.009526594,0.099167,-0.004963436,0.095833,-0.005643907,0.0941667,-0.01180817,0.099583,0.00436302,0.094583,-0.0004403048,0.0945833,0.01232853,0.096667,-0.01036718,0.098333,0.009366483,0.0954167,0.00192133
0.104583,0.008926179,0.102917,-0.0132492,0.101667,-0.0003202217,0.105,-0.0001200831,0.105,-0.01573089,0.102083,-0.01204834,0.10083,0.0006404433,0.105833,0.00396274,0.105833,0,0.10625,-0.01296898,0.102917,-0.004763297,0.106667,0.0007204987,0.105,-0.005283657,0.10542,-0.004002771,0.10542,0.03786621,0.10375,-0.001481025,0.10375,0.01408975,0.10583,0.0001601108,0.10417,0.0008005541,0.10417,0.0002001385,0.10125,-0.0004403048,0.10125,0.004523131,0.10125,-0.006964821,0.10167,0.007925486,0.105,0.009046262,0.10667,0.01132784,0.10667,0.003802632,0.10208,0.002601801,0.10375,-0.007725347,0.10375,0.008245708,0.10583,-0.004122854,0.100833,0.009286428,0.10625,0.01216842,0.102917,0.009926871,0.10625,0.01677161,0.105,0.001000693,0.10333,4.002771e-05,0.101667,-0.003202217,0.100417,-0.02053421,0.10042,-0.008285735,0.10583,-0.009966899,0.10583,-0.004483103,0.1025,-0.005363713,0.100833,-0.01116773,0.10625,0.003282272,0.10125,0.0001601108,0.10125,0.01236856,0.10333,-0.01036718,0.105,0.009366483,0.102083,0.001481025
0.11125,0.008525902,0.109583,-0.0152906,0.108333,-0.00192133,0.111667,-0.0001200831,0.111667,-0.01701178,0.10875,-0.01192826,0.1075,-0.0001601108,0.1125,0.00468324,0.1125,-0.001120776,0.112917,-0.01376953,0.109583,-0.005363713,0.113333,-8.005541e-05,0.11167,-0.006404433,0.11208,-0.003802632,0.11208,0.04122854,0.11042,-0.003042106,0.110417,0.0147302,0.1125,0.0001601108,0.11083,0.001561081,0.11083,-0.0008005541,0.107917,-0.001961358,0.10792,0.004002771,0.10792,-0.00820568,0.10833,0.007285043,0.11167,0.0092464,0.11333,0.01164806,0.11333,0.003642521,0.10875,0.003562466,0.110417,-0.007405126,0.11042,0.008886151,0.1125,-0.005163574,0.1075,0.008365791,0.112917,0.01312909,0.109583,0.01016704,0.11292,0.01729197,0.11167,0.001000693,0.11,-0.0004803325,0.108333,-0.003082133,0.107083,-0.0192133,0.10708,-0.00872604,0.1125,-0.009926871,0.1125,-0.003882688,0.10917,-0.004923408,0.1075,-0.01020707,0.11292,0.002081441,0.10792,0.0004403048,0.107917,0.01228851,0.11,-0.01032715,0.11167,0.009646677,0.10875,0.00104072
0.117917,0.007365098,0.11625,-0.0169717,0.115,-0.003642521,0.118333,-0.000280194,0.118333,-0.01765222,0.115417,-0.01172812,0.11417,-0.0005603879,0.119167,0.00584405,0.119167,-0.001841275,0.119583,-0.01453006,0.11625,-0.005723962,0.12,-0.001120776,0.11833,-0.007565237,0.11875,-0.003962743,0.11875,0.044791,0.11708,-0.004723269,0.117083,0.01477022,0.11917,-0.0002001385,0.1175,0.002161496,0.1175,-0.001761219,0.114583,-0.003962743,0.11458,0.003362327,0.11458,-0.009126317,0.115,0.006844738,0.11833,0.009366483,0.12,0.01168809,0.12,0.003482411,0.11542,0.004403048,0.117083,-0.007004849,0.11708,0.00960665,0.11917,-0.006084211,0.114167,0.007645292,0.119583,0.0140097,0.11625,0.01024709,0.11958,0.01797244,0.11833,0.001240859,0.11667,-0.0004803325,0.115,-0.002761912,0.11375,-0.01765222,0.11375,-0.009206373,0.11917,-0.009526594,0.11917,-0.003242244,0.11583,-0.004322992,0.114167,-0.00908629,0.11958,0.0008806096,0.11458,0.0003202217,0.114583,0.01200831,0.11667,-0.01016704,0.11833,0.01024709,0.115417,0.000680471
0.124583,0.005723962,0.122917,-0.0182526,0.121667,-0.005523824,0.125,-0.0005203602,0.125,-0.01761219,0.122083,-0.01152798,0.12083,-0.0007605264,0.125833,0.00744515,0.125833,-0.002241552,0.12625,-0.01537064,0.122917,-0.006004156,0.126667,-0.002001385,0.125,-0.008686012,0.12542,-0.004483103,0.12542,0.04855361,0.12375,-0.006404433,0.12375,0.01432992,0.12583,-0.0008405819,0.12417,0.002321607,0.12417,-0.002561773,0.12125,-0.006004156,0.12125,0.002521746,0.12125,-0.00960665,0.12167,0.006364405,0.125,0.009566622,0.12667,0.01136787,0.12667,0.003162189,0.12208,0.005003463,0.12375,-0.006524516,0.12375,0.01024709,0.12583,-0.006884766,0.120833,0.006924793,0.12625,0.01453006,0.122917,0.01012701,0.12625,0.01825263,0.125,0.001601108,0.12333,0.0001200831,0.121667,-0.002281579,0.120417,-0.01557078,0.12042,-0.009646677,0.12583,-0.009046262,0.12583,-0.00280194,0.1225,-0.003482411,0.120833,-0.008045569,0.12625,-0.0002401662,0.12125,-0.0001200831,0.12125,0.01148795,0.12333,-0.009966899,0.125,0.01104765,0.122083,0.0004002771
0.13125,0.004122854,0.129583,-0.0192133,0.128333,-0.007365098,0.131667,-0.000960665,0.131667,-0.01729197,0.12875,-0.01144792,0.1275,-0.00104072,0.1325,0.00884612,0.1325,-0.002361635,0.132917,-0.01645139,0.129583,-0.006044184,0.133333,-0.002841967,0.13167,-0.009886844,0.13208,-0.005123547,0.13208,0.05207605,0.13042,-0.007925486,0.130417,0.0137295,0.1325,-0.001481025,0.13083,0.002241552,0.13083,-0.003162189,0.127917,-0.007845431,0.12792,0.001561081,0.12792,-0.009766761,0.12833,0.005844045,0.13167,0.01012701,0.13333,0.01064737,0.13333,0.002721884,0.12875,0.005323685,0.130417,-0.006244322,0.13042,0.01052729,0.1325,-0.007885458,0.1275,0.006444461,0.132917,0.01485028,0.129583,0.009526594,0.13292,0.01789239,0.13167,0.001721191,0.13,0.001200831,0.128333,-0.001721191,0.127083,-0.01296898,0.12708,-0.01024709,0.1325,-0.008405819,0.1325,-0.002361635,0.12917,-0.002601801,0.1275,-0.007405126,0.13292,-0.001240859,0.12792,-0.0003602494,0.127917,0.01072743,0.13,-0.009726733,0.13167,0.01200831,0.12875,0.0001601108
