Method 1_Time / min,Method 1_Absorbance / mAu,Method 2_Time / min,Method 2_Absorbance / mAu,Method 3_Time / min,Method 3_Absorbance / mAu,Method 4_Time / min,Method 4_Absorbance / mAu,Method 5_Time / min,Method 5_Absorbance / mAu,Method 6_Time / min,Method 6_Absorbance / mAu,Method 7_Time / min,Method 7_Absorbance / mAu,Method 8_Time / min,Method 8_Absorbance / mAu,Method 9_Time / min,Method 9_Absorbance / mAu,Method 10_Time / min,Method 10_Absorbance / mAu,Method 11_Time / min,Method 11_Absorbance / mAu,Method 12_Time / min,Method 12_Absorbance / mAu,Method 13_Time / min,Method 13_Absorbance / mAu,Method 14_Time / min,Method 14_Absorbance / mAu,Method 15_Time / min,Method 15_Absorbance / mAu,Method 16_Time / min,Method 16_Absorbance / mAu,Method 17_Time / min,Method 17_Absorbance / mAu,Method 18_Time / min,Method 18_Absorbance / mAu,Method 19_Time / min,Method 19_Absorbance / mAu,Method 20_Time / min,Method 20_Absorbance / mAu,Method 21_Time / min,Method 21_Absorbance / mAu,Method 22_Time / min,Method 22_Absorbance / mAu,Method 23_Time / min,Method 23_Absorbance / mAu,Method 24_Time / min,Method 24_Absorbance / mAu,Method 25_Time / min,Method 25_Absorbance / mAu,Method 26_Time / min,Method 26_Absorbance / mAu,Method 27_Time / min,Method 27_Absorbance / mAu,Method 28_Time / min,Method 28_Absorbance / mAu,Method 29_Time / min,Method 29_Absorbance / mAu,Method 30_Time / min,Method 30_Absorbance / mAu,Method 31_Time / min,Method 31_Absorbance / mAu,Method 32_Time / min,Method 32_Absorbance / mAu,Method 33_Time / min,Method 33_Absorbance / mAu,Method 34_Time / min,Method 34_Absorbance / mAu,Method 35_Time / min,Method 35_Absorbance / mAu,Method 36_Time / min,Method 36_Absorbance / mAu,Method 37_Time / min,Method 37_Absorbance / mAu,Method 38_Time / min,Method 38_Absorbance / mAu,Method 39_Time / min,Method 39_Absorbance / mAu,Method 40_Time / min,Method 40_Absorbance / mAu,Method 41_Time / min,Method 41_Absorbance / mAu,Method 42_Time / min,Method 42_Absorbance / mAu,Method 43_Time / min,Method 43_Absorbance / mAu,Method 44_Time / min,Method 44_Absorbance / mAu,Method 45_Time / min,Method 45_Absorbance / mAu,Method 46_Time / min,Method 46_Absorbance / mAu,Method 47_Time / min,Method 47_Absorbance / mAu,Method 48_Time / min,Method 48_Absorbance / mAu,Method 49_Time / min,Method 49_Absorbance / mAu,Method 50_Time / min,Method 50_Absorbance / mAu
0.0729167,-0.009116865,0.068333,-0.005169356,0.0716667,-0.003383579,0.073333,-0.009868771,0.0720833,-0.001597801,0.06875,0.0007049122,0.0708333,0.01508512,0.069583,-0.008881894,0.0695833,0.006297216,0.071667,-0.007519064,0.0733333,0.00328959,0.071667,0.0002819649,0.070417,0.003571555,0.06875,-0.01005675,0.070417,-0.004934386,0.0725,-0.006156233,0.069167,-0.00770704,0.070833,-0.01005675,0.069167,-0.004699415,0.067917,0.009492818,0.07125,-0.03378879,0.069583,-0.005075368,0.0695833,0.005169356,0.07,-0.0005639298,0.073333,0.005310339,0.0683333,-0.001268842,0.06875,0.01132559,0.0675,0.01898564,0.0725,0.004370456,0.070833,0.001080865,0.0675,-0.002020748,0.069583,-0.0112316,0.072917,-0.007425075,0.07125,-0.01019773,0.069583,0.004041497,0.0733333,0.00249069,0.07,0.00136283,0.071667,0.001879766,0.06875,-0.009586806,0.070417,-0.001456819,0.072083,0.01414524,0.0725,0.003242596,0.0725,-0.0003759532,0.0725,-0.01752882,0.0675,0.01179553,0.07125,-0.004793403,0.067917,-0.007566058,0.069583,0.004323462,0.069583,-0.004934386,0.067917,0.002631672
0.0795833,-0.009962759,0.075,-0.004511438,0.0783333,-0.004511438,0.08,-0.01033871,0.07875,-0.001174854,0.0754167,-0.002349707,0.0775,0.01489715,0.07625,-0.008082994,0.07625,0.006955134,0.078333,-0.006015251,0.08,0.003477567,0.078333,-0.001033871,0.077083,0.001832772,0.075417,-0.008599929,0.077083,-0.005451321,0.079167,-0.006250222,0.075833,-0.008599929,0.0775,-0.0112316,0.075833,-0.005827274,0.074583,0.008317964,0.077917,-0.03698439,0.07625,-0.007848023,0.07625,0.005122362,0.076667,-0.0003759532,0.08,0.005122362,0.075,-0.002725661,0.0754167,0.01174854,0.0741667,0.02157031,0.079167,0.003571555,0.0775,0.000939883,0.074167,-0.002302713,0.07625,-0.01536709,0.079583,-0.008693917,0.077917,-0.01076166,0.07625,0.004699415,0.08,0.002819649,0.076667,0.0006579181,0.078333,0.0004229473,0.075417,-0.01057368,0.077083,-0.001973754,0.07875,0.01616599,0.079167,0.003336585,0.079167,-0.0005639298,0.079167,-0.01785778,0.074167,0.0120305,0.077917,-0.005075368,0.074583,-0.008458947,0.07625,0.005122362,0.07625,-0.006156233,0.074583,0.000939883
0.08625,-0.01066767,0.081667,-0.003712538,0.085,-0.005404327,0.086667,-0.01076166,0.0854167,-0.0009868771,0.0820833,-0.005169356,0.0841667,0.01456819,0.082917,-0.007049122,0.0829167,0.00770704,0.085,-0.004135485,0.0866667,0.003383579,0.085,-0.002537684,0.08375,0.0004229473,0.082083,-0.007002128,0.08375,-0.005639298,0.085833,-0.006438198,0.0825,-0.009069871,0.084167,-0.01250044,0.0825,-0.006673169,0.08125,0.007237099,0.084583,-0.03971006,0.082917,-0.01057368,0.0829167,0.004840397,0.083333,0.0001879766,0.086667,0.004370456,0.0816667,-0.003947508,0.0820833,0.0120775,0.0808333,0.02373205,0.085833,0.002255719,0.084167,0.0008928888,0.080833,-0.002819649,0.082917,-0.01978454,0.08625,-0.01010374,0.084583,-0.01146657,0.082917,0.005310339,0.0866667,0.003101614,0.083333,-0.000328959,0.085,-0.001080865,0.082083,-0.01080865,0.08375,-0.00328959,0.085417,0.01757581,0.085833,0.002913637,0.085833,-0.0006109239,0.085833,-0.0176698,0.080833,0.01221848,0.084583,-0.005310339,0.08125,-0.008928888,0.082917,0.00578028,0.082917,-0.007660046,0.08125,-0.0003759532
0.0929167,-0.01113761,0.088333,-0.002866643,0.0916667,-0.005874269,0.093333,-0.01104362,0.0920833,-0.000939883,0.08875,-0.00770704,0.0908333,0.01409824,0.089583,-0.006203228,0.0895833,0.008599929,0.091667,-0.001973754,0.0933333,0.003195602,0.091667,-0.003994503,0.090417,-0.0003759532,0.08875,-0.005498315,0.090417,-0.005686292,0.0925,-0.006767157,0.089167,-0.009257847,0.090833,-0.0136753,0.089167,-0.007284093,0.087917,0.006062245,0.09125,-0.04182479,0.089583,-0.01306437,0.0895833,0.004323462,0.09,0.000939883,0.093333,0.003195602,0.0883333,-0.005028374,0.08875,0.0120775,0.0875,0.02542383,0.0925,0.0006579181,0.090833,0.0007049122,0.0875,-0.003148608,0.089583,-0.02434297,0.092917,-0.01160755,0.09125,-0.01212449,0.089583,0.006015251,0.0933333,0.003571555,0.09,-0.001221848,0.091667,-0.002584678,0.08875,-0.01062068,0.090417,-0.005122362,0.092083,0.01856269,0.0925,0.002302713,0.0925,-0.0008458947,0.0925,-0.01710587,0.0875,0.0120775,0.09125,-0.005357333,0.087917,-0.009304841,0.089583,0.006485192,0.089583,-0.009116865,0.087917,-0.001221848
0.0995833,-0.01137258,0.095,-0.002067743,0.0983333,-0.005968257,0.1,-0.01094964,0.09875,-0.0007519064,0.0954167,-0.009962759,0.0975,0.01353431,0.09625,-0.005686292,0.09625,0.009774783,0.098333,0.0004699415,0.1,0.002678666,0.098333,-0.00521635,0.097083,-0.0006109239,0.095417,-0.003900514,0.097083,-0.006015251,0.099167,-0.007096116,0.095833,-0.009163859,0.0975,-0.01428622,0.095833,-0.00770704,0.094583,0.004558432,0.097917,-0.04342259,0.09625,-0.01508512,0.09625,0.003712538,0.096667,0.001315836,0.1,0.002020748,0.095,-0.005827274,0.0954167,0.0120775,0.0941667,0.02655169,0.099167,-0.0009868771,0.0975,0.000328959,0.094167,-0.003618549,0.09625,-0.02880741,0.099583,-0.01329934,0.097917,-0.01311137,0.09625,0.007002128,0.1,0.004135485,0.096667,-0.001550807,0.098333,-0.004041497,0.095417,-0.01029172,0.097083,-0.007096116,0.09875,0.01884465,0.099167,0.001644795,0.099167,-0.001268842,0.099167,-0.01621298,0.094167,0.01160755,0.097917,-0.00498138,0.094583,-0.009539812,0.09625,0.007425075,0.09625,-0.01057368,0.094583,-0.001785778
0.10625,-0.01137258,0.10167,-0.00136283,0.105,-0.005827274,0.10667,-0.01038571,0.105417,-0.0004229473,0.102083,-0.01170154,0.104167,0.01311137,0.10292,-0.005357333,0.102917,0.01085565,0.105,0.003007626,0.106667,0.002020748,0.105,-0.006109239,0.10375,-0.0002819649,0.10208,-0.002067743,0.10375,-0.006626175,0.10583,-0.007143111,0.1025,-0.009022877,0.10417,-0.01419223,0.1025,-0.007989005,0.10125,0.003101614,0.10458,-0.04445646,0.10292,-0.01682391,0.102917,0.003336585,0.10333,0.001174854,0.10667,0.0008458947,0.101667,-0.006015251,0.102083,0.01217148,0.100833,0.02725661,0.10583,-0.002349707,0.10417,-0.0001409824,0.10083,-0.004464444,0.10292,-0.03261394,0.10625,-0.0152261,0.10458,-0.01456819,0.10292,0.008364958,0.106667,0.004840397,0.10333,-0.001550807,0.105,-0.005451321,0.10208,-0.009868771,0.10375,-0.009163859,0.10542,0.01837471,0.10583,0.001221848,0.10583,-0.001785778,0.10583,-0.01513212,0.10083,0.01071467,0.10458,-0.004511438,0.10125,-0.009680795,0.10292,0.008082994,0.10292,-0.01221848,0.10125,-0.001785778
0.112917,-0.01132559,0.10833,-0.000939883,0.111667,-0.005592304,0.11333,-0.009351836,0.112083,9.39883e-05,0.10875,-0.01273541,0.110833,0.01278241,0.10958,-0.005357333,0.109583,0.01165455,0.11167,0.005404327,0.113333,0.001174854,0.11167,-0.00690814,0.11042,0.000328959,0.10875,-0.000328959,0.11042,-0.007331087,0.1125,-0.007002128,0.10917,-0.008975882,0.11083,-0.01348732,0.10917,-0.008505941,0.10792,0.001973754,0.11125,-0.04549034,0.10958,-0.01804575,0.109583,0.00305462,0.11,0.0007519064,0.11333,-0.0003759532,0.108333,-0.005686292,0.10875,0.01264143,0.1075,0.02749158,0.1125,-0.003618549,0.11083,-0.0005639298,0.1075,-0.005357333,0.10958,-0.03552758,0.11292,-0.01762281,0.11125,-0.016025,0.10958,0.009821777,0.113333,0.00554531,0.11,-0.001503813,0.11167,-0.006720163,0.10875,-0.009539812,0.11042,-0.01141958,0.11208,0.01729385,0.1125,0.0008928888,0.1125,-0.002537684,0.1125,-0.01414524,0.1075,0.009774783,0.11125,-0.003994503,0.10792,-0.0096338,0.10958,0.008364958,0.10958,-0.01391027,0.10792,-0.001268842
0.119583,-0.01137258,0.115,-0.0006579181,0.118333,-0.005498315,0.12,-0.007989005,0.11875,0.000939883,0.115417,-0.01325235,0.1175,0.01268842,0.11625,-0.005968257,0.11625,0.01198351,0.11833,0.007848023,0.12,0.000328959,0.11833,-0.007519064,0.11708,0.0009868771,0.11542,0.001080865,0.11708,-0.008129988,0.11917,-0.006861146,0.11583,-0.009304841,0.1175,-0.01240646,0.11583,-0.009351836,0.11458,0.0008928888,0.11792,-0.04647721,0.11625,-0.01865668,0.11625,0.002725661,0.11667,0.0001409824,0.12,-0.001409824,0.115,-0.005263345,0.115417,0.01315836,0.114167,0.02697464,0.11917,-0.004746409,0.1175,-0.0007049122,0.11417,-0.006062245,0.11625,-0.0377363,0.11958,-0.02016049,0.11792,-0.01719986,0.11625,0.01141958,0.12,0.006203228,0.11667,-0.001503813,0.11833,-0.007895017,0.11542,-0.009257847,0.11708,-0.01372229,0.11875,0.01579003,0.11917,0.0006579181,0.11917,-0.003430573,0.11917,-0.01344033,0.11417,0.008740912,0.11792,-0.003524561,0.11458,-0.009445824,0.11625,0.008411953,0.11625,-0.01541408,0.11458,-0.0004229473
0.12625,-0.01141958,0.12167,-0.0002819649,0.125,-0.005686292,0.12667,-0.006438198,0.125417,0.00192676,0.122083,-0.01372229,0.124167,0.01292339,0.12292,-0.007049122,0.122917,0.01170154,0.125,0.01033871,0.126667,-0.0003759532,0.125,-0.007801029,0.12375,0.001597801,0.12208,0.002255719,0.12375,-0.009116865,0.12583,-0.006579181,0.1225,-0.01005675,0.12417,-0.01099663,0.1225,-0.01015074,0.12125,-0.0001409824,0.12458,-0.0474171,0.12292,-0.01870367,0.122917,0.002443696,0.12333,-0.0009868771,0.12667,-0.001785778,0.121667,-0.004840397,0.122083,0.01353431,0.120833,0.02608175,0.12583,-0.006015251,0.12417,-0.0008458947,0.12083,-0.006579181,0.12292,-0.03919312,0.12625,-0.0224632,0.12458,-0.01818674,0.12292,0.01297038,0.126667,0.007002128,0.12333,-0.00136283,0.125,-0.008928888,0.12208,-0.009069871,0.12375,-0.01583703,0.12542,0.01376929,0.12583,0.0005169356,0.12583,-0.004276468,0.12583,-0.01334634,0.12083,0.007613052,0.12458,-0.003242596,0.12125,-0.009116865,0.12292,0.008458947,0.12292,-0.01658893,0.12125,0.0003759532
0.132917,-0.01165455,0.12833,9.39883e-05,0.131667,-0.006297216,0.13333,-0.004934386,0.132083,0.002866643,0.12875,-0.01414524,0.130833,0.01339333,0.12958,-0.00827097,0.129583,0.01085565,0.13167,0.01268842,0.133333,-0.0008928888,0.13167,-0.007801029,0.13042,0.002020748,0.12875,0.003242596,0.13042,-0.01024472,0.1325,-0.006250222,0.12917,-0.01090264,0.13083,-0.009163859,0.12917,-0.01085565,0.12792,-0.001080865,0.13125,-0.04845097,0.12958,-0.01875067,0.129583,0.002208725,0.13,-0.002302713,0.13333,-0.001738783,0.128333,-0.004558432,0.12875,0.01372229,0.1275,0.0248599,0.1325,-0.007190105,0.13083,-0.001080865,0.1275,-0.007378081,0.12958,-0.03985104,0.13292,-0.02448395,0.13125,-0.01922061,0.12958,0.01423923,0.133333,0.007801029,0.13,-0.000939883,0.13167,-0.009868771,0.12875,-0.008787906,0.13042,-0.01790477,0.13208,0.01137258,0.1325,0.0002349707,0.1325,-0.004840397,0.1325,-0.0136283,0.1275,0.006485192,0.13125,-0.00328959,0.12792,-0.008599929,0.12958,0.008693917,0.12958,-0.01799876,0.12792,0.00112786
